ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCLANPO24N000014940","장소","관광지","3007840","투어비스타여행서비스",,,"60403","항공사/여행사","5211313800107780001","전북특별자치도","전주시 덕진구","중동",,"778-1","5211313800","5211367000","521133016077","오공로","45","127.060551365508","35.8363927838298","다마603600","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014941","장소","관광지","3007858","하나프로여행사",,,"60403","항공사/여행사","4122010100107790014","경기도","평택시","서정동",,"779-14","4122010100","4122052000","412203188029","서정북로","130","127.063919378014","37.0710104993306","다바612970","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014942","장소","관광지","3007859","민인포",,,"60403","항공사/여행사","1153010200101970010","서울특별시","구로구","구로동",,"197-10","1153010200","1153054000","115304148340","디지털로33길","55","126.893044460617","37.4867586282478","다사463432","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014943","장소","관광지","3007875","OCOTOUR태람",,,"60403","항공사/여행사","4122025624105700000","경기도","평택시","포승읍","만호리","570","4122025624","4122025600","412204364873","평택항만길","86","126.848278599454","36.9596419756546","다바419847","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014944","장소","관광지","3007880","휴본",,,"60403","항공사/여행사","4131010500104330049","경기도","구리시","수택동",,"433-49","4131010500","4131058000","413103196016","안골로","98","127.142157521611","37.5972491280035","다사684553","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014945","장소","관광지","3007892","투어데이",,,"60403","항공사/여행사","1130510300104720193","서울특별시","강북구","수유동",,"472-193","1130510300","1130561500","113053005041","삼양로","328","127.017841868144","37.6326963353034","다사574593","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014946","장소","관광지","3007895","케이알",,,"60403","항공사/여행사","2617010100100450039","부산광역시","동구","초량동",,"45-39","2617010100","2617053000","261702006001","충장대로","206","129.049145759224","35.1177469808266","마라411813","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014947","장소","관광지","3007921","투어디자인",,,"60403","항공사/여행사","2920011600106940014","광주광역시","광산구","쌍암동",,"694-14","2920011600","2920062600","292004289555","임방울대로826번길","7-36","126.850794562264","35.2169522959466","다라409914","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014948","장소","관광지","3007925","라온여행사",,,"60403","항공사/여행사","4155025029104170051","경기도","안성시","공도읍","만정리","417-51","4155025029","4155025000","415503208010","공도로","74","127.169272108992","36.9990982619284","다바705890","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014949","장소","관광지","3007955","선진항공",,,"60403","항공사/여행사","4113510600101370003","경기도","성남시 분당구","이매동",,"137-3","4113510600","4113561000","411354340272","성남대로779번길","54","127.122581053279","37.3994818286549","다사665334","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014950","장소","관광지","3007962","하늘여행사",,,"60403","항공사/여행사","2920011600106940115","광주광역시","광산구","쌍암동",,"694-115","2920011600","2920062600","292003163039","월계로","223-17","126.849591746115","35.2149011623001","다라408912","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014951","장소","관광지","3008015","에덱스",,,"60403","항공사/여행사","2920014900104100014","광주광역시","광산구","지죽동",,"410-14","2920014900","2920067000","292003163059","평동산단외로","201","126.761160742372","35.1399707169089","다라326830","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014952","장소","관광지","3008020","삼성그린투어",,,"60403","항공사/여행사","2714010200103560005","대구광역시","동구","신천동",,"356-5","2714010200","2714058000","271403142047","화랑로","47","128.632614545758","35.8705953179641","마마022643","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014953","장소","관광지","3008022","동구하나여행사",,,"60403","항공사/여행사","4131010400102270020","경기도","구리시","교문동",,"227-20","4131010400","4131054100","413103000120","경춘로","184","127.135773506613","37.6003022910935","다사678557","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014954","장소","관광지","3008051","럭키관광",,,"60403","항공사/여행사","2920010900115870001","광주광역시","광산구","우산동",,"1587-1","2920010900","2920058000","292003163062","풍영철길로","15","126.811659807852","35.1628953405049","다라373855","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014955","장소","관광지","3008055","신우고속관광",,,"60403","항공사/여행사","2650010100104320024","부산광역시","수영구","망미동",,"432-24","2650010100","2650074000","265003006054","과정로","55","129.107110021011","35.1763479349218","마라463879","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014956","장소","관광지","3008057","대한국제여유",,,"60403","항공사/여행사","1144012000103930005","서울특별시","마포구","서교동",,"393-5","1144012000","1144066000","114403113014","양화로","59","126.914886036523","37.5506587302433","다사483503","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014957","장소","관광지","3008059","세븐투어",,,"60403","항공사/여행사","2623010400108390048","부산광역시","부산진구","범천동",,"839-48","2623010400","2623077000","262303006021","자유평화로","11","129.061199271254","35.141744472091","마라422840","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014958","장소","관광지","3008062","트래비즈라운지",,,"60403","항공사/여행사","4122011900106620003","경기도","평택시","동삭동",,"662-3","4122011900","4122065000","412203188116","평남로","1052","127.094380058159","37.0099240615806","다바639902","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014959","장소","관광지","3008073","모두월드투어서울여행센터",,,"60403","항공사/여행사","2920012300115190000","광주광역시","광산구","장덕동",,"1519","2920012300","2920063700","292004289575","장신로20번안길","36-3","126.811205012338","35.1902994372313","다라372885","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014960","장소","관광지","3008110","여행자클럽",,,"60403","항공사/여행사","1111013200100980078","서울특별시","종로구","운니동",,"98-78","1111013200","1111061500","111103100010","율곡로","84","126.98845371921","37.57709600965","다사548532","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014961","장소","관광지","3008111","엘티티",,,"60403","항공사/여행사","4831010900109700020","경상남도","거제시","고현동",,"970-20","4831010900","4831058000","483103337065","서문로","55","128.621974403809","34.8894916338657","마라025555","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014962","장소","관광지","3008113","코스모네트",,,"60403","항공사/여행사","1111010700101560000","서울특별시","종로구","적선동",,"156","1111010700","1111053000","111104100159","새문안로5가길","28","126.973597085046","37.5744602379207","다사535529","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014963","장소","관광지","3008134","HKC",,,"60403","항공사/여행사","1162010300110640003","서울특별시","관악구","남현동",,"1064-3","1162010300","1162063000","116204160290","남현1길","20","126.978614219911","37.4757241283379","다사539419","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014964","장소","관광지","3008143","우진테마투어여행사",,,"60403","항공사/여행사","4481025024102500011","충청남도","예산군","예산읍","주교리","250-11","4481025024","4481025000","448104589386","예산로37번길","12","126.830451183832","36.6830894400574","다바401541","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014965","장소","관광지","3008148","케이앤제이",,,"60403","항공사/여행사","2911010500100100001","광주광역시","동구","대의동",,"10-1","2911010500","2911052500","291104277152","예술길","31-15","126.919809606895","35.1498810788782","다라471840","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014966","장소","관광지","3008151","마하투어",,,"60403","항공사/여행사","1111012400100580000","서울특별시","종로구","수송동",,"58","1111012400","1111061500","111103100006","삼봉로","81","126.981502938724","37.5725295719292","다사542526","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014967","장소","관광지","3008177","초원국제여행사",,,"60403","항공사/여행사","2617010100111620026","부산광역시","동구","초량동",,"1162-26","2617010100","2617053000","261704181428","중앙대로286번길","7-9","129.044666131522","35.1224268289132","마라407818","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014968","장소","관광지","3008220","천우여행사",,,"60403","항공사/여행사","1144012100101650008","서울특별시","마포구","동교동",,"165-8","1144012100","1144066000","114403113014","양화로","156","126.923446611291","37.5561130679554","다사490509","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014969","장소","관광지","3008229","궁전투어",,,"60403","항공사/여행사","4155012700101600002","경기도","안성시","가현동",,"160-2","4155012700","4155051000","415504424013","가현1길","5-3","127.281822012275","37.0042964995169","다바805895","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014970","장소","관광지","3008246","위즈여행",,,"60403","항공사/여행사","1144010700101360001","서울특별시","마포구","마포동",,"136-1","1144010700","1144058500","114402113001","마포대로","12","126.944393496108","37.5378660997963","다사509488","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014971","장소","관광지","3008270","아미여행사",,,"60403","항공사/여행사","4155010100100550006","경기도","안성시","봉산동",,"55-6","4155010100","4155051000","415503208066","중앙로","467","127.27862382053","37.0058744984434","다바803897","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014972","장소","관광지","3008288","제일관광",,,"60403","항공사/여행사","4711125321102940000","경상북도","포항시 남구","연일읍","생지리","294","4711125321","4711125300","471113303031","연일중앙로","11","129.345320493244","35.9976692759777","마마663794","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014973","장소","관광지","3008294","다비항공",,,"60403","항공사/여행사","1138010600101960020","서울특별시","은평구","대조동",,"196-20","1138010600","1138057000","113804133157","연서로26길","9-1","126.920713458455","37.6169790900116","다사488576","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014974","장소","관광지","3008300","황제항공여행사",,,"60403","항공사/여행사","1168010100106080019","서울특별시","강남구","역삼동",,"608-19","1168010100","1168064000","116804166344","봉은사로26길","32-3","127.033816593251","37.5048487401104","다사587451","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014975","장소","관광지","3008302","여행마을",,,"60403","항공사/여행사","2650010400102040013","부산광역시","수영구","광안동",,"204-13","2650010400","2650077000","265003138005","광안해변로","153","129.114506169847","35.1485926615586","마라470849","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014976","장소","관광지","3008305","기쁨두배여행",,,"60403","항공사/여행사","4146110200104830009","경기도","용인시 처인구","역북동",,"483-9","4146110200","4146152500","414614409781","중부대로1343번길","10-9","127.195126890614","37.2360773844963","다사729152","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014977","장소","관광지","3008327","테마세이",,,"60403","항공사/여행사","1111011100100190025","서울특별시","종로구","옥인동",,"19-25","1111011100","1111051500","111103100012","자하문로","67","126.970293006498","37.5818470307565","다사532537","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014978","장소","관광지","3008336","유피에스코퍼레이션",,,"60403","항공사/여행사","1168010700105680011","서울특별시","강남구","신사동",,"568-11","1168010700","1168051000","116804166510","압구정로18길","25","127.025558430917","37.5234541990515","다사580472","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000014979","장소","관광지","3008347","태림투어",,,"60403","항공사/여행사","4127310100107170000","경기도","안산시 단원구","고잔동",,"717","4127310100","4127353500","412732190001","광덕대로","145","126.828982812605","37.309503132619","다사405236","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
